Connector , Node662 , weight = 0
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node121, Weight: 38
Node121 , Node0, Weight: 0 
Node121 , Node0, Weight: 1342275
Node0 , Node121, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1342275
Node0 , Node0, Weight: 0 
Node161 , Node161', Weight: 16479
Node-985 , Node0, Weight: 1343073
Node0 , Node0, Weight: 1343063
Node0 , Node0, Weight: 0 
Node-985 , Node-985', Weight: 786
Node-289 , Node0, Weight: 1344992
Node0 , Node0, Weight: 1344982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1344982
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1344982
Node0 , Node0, Weight: 0 
Node-289 , Node-289', Weight: 1080
Node-3 , Node0, Weight: 1402539
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1402529
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1402529
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1402529
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 1402529
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1402529
Node0 , Node0, Weight: 0 
Node-3 , Node-3', Weight: 56901
Node738 , Node0, Weight: 1411255
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1411245
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1411245
Node0 , Node0, Weight: 0 
Node738 , Node738', Weight: 8700
Node-3 , Node0, Weight: 1412080
Node0 , Node0, Weight: 1412070
Node0 , Node0, Weight: 0 
Node-3 , Node-3', Weight: 823
Node311 , Node0, Weight: 1442942
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1442932
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1442932
Node0 , Node0, Weight: 0 
Node311 , Node311', Weight: 30812
Node-802 , Node0, Weight: 1443408
Node-802 , Node-802', Weight: 465
Node891 , Node0, Weight: 1447917
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1447907
Node0 , Node0, Weight: 0 
Node891 , Node891', Weight: 3876
Node641 , Node0, Weight: 1453729
Node0 , Node0, Weight: 1453719
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1453719
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1453719
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1453719
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1453719
Node0 , Node0, Weight: 0 
Node641 , Node641', Weight: 5806
Node-499 , Node0, Weight: 1454883
Node0 , Node0, Weight: 1454873
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1454873
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1454873
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1454873
Node0 , Node0, Weight: 0 
Node-499 , Node-499', Weight: 1149
Node-613 , Node0, Weight: 1464321
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1464311
Node0 , Node0, Weight: 0 
Node-613 , Node-613', Weight: 9418
Node874 , Node0, Weight: 1466833
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1466823
Node0 , Node0, Weight: 0 
Node874 , Node874', Weight: 2504
Node-684 , Node0, Weight: 1473314
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1473304
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 1473304
Node0 , Node10, Weight: 0 
Node-684 , Node-684', Weight: 5892
Node174 , Node0, Weight: 1477816
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 1477806
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1477806
Node0 , Node0, Weight: 0 
Node174 , Node174', Weight: 4000
Node-63 , Node0, Weight: 1489322
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 1489312
Node0 , Node0, Weight: 0 
